-93,-120,-125,-125,-125,-125,86,82,69,69,67,
60,59,15,-33,-14,7,-42,-2,2,46,41,
77,106,102,44,-55,-68,-70,-77,-44,55,-27,
34,47,59,57,79,104,31,70,60,47,87,
89,86,30,72,85,93,87,52,69,90,80,
90,70,74,73,57,70,60,60,-22,-105,-121,
-124,-125,-125,-125,91,83,80,78,69,60,77,
53,-1,-11,14,2,-3,12,56,39,51,62,
108,74,-5,-49,-65,-112,-69,-55,12,64,48,
8,96,93,91,33,50,83,73,57,86,40,
35,76,84,75,76,83,87,85,77,79,84,
76,72,58,64,67,65,67,-69,-123,-125,-125,
-125,-125,90,81,91,85,87,65,65,59,37,
33,18,19,6,4,4,31,45,61,100,87,
56,0,4,14,-76,-81,26,42,32,21,68,
88,80,89,99,86,53,81,78,63,66,74,
79,82,63,71,91,76,86,78,91,51,77,
74,71,77,77,72,33,-114,-123,-127,-125,-125,
93,88,86,90,82,67,68,45,37,25,27,
0,3,24,-16,30,22,30,62,109,99,62,
1,34,-37,-83,0,54,29,18,73,78,64,
70,86,48,54,71,77,69,76,85,73,84,
64,85,92,93,98,75,74,85,84,82,78,
80,88,76,56,-63,-111,-126,-125,-125,93,96,
96,101,88,65,58,13,-10,5,13,-19,30,
46,8,-3,-26,39,28,97,109,32,39,52,
-38,-74,-5,73,49,44,64,73,71,69,74,
82,91,108,75,38,-51,-35,-20,18,44,89,
92,109,79,111,103,98,89,59,72,88,93,
78,72,7,-103,-124,-124,-125,96,105,98,98,
90,84,70,58,48,-20,12,-31,-25,27,18,
27,-8,58,16,47,64,92,59,63,3,-20,
35,92,1,14,52,82,73,67,77,83,97,
96,-32,-64,-76,-28,-58,-58,-63,23,26,47,
28,79,95,84,80,68,74,63,86,76,58,
20,-93,-124,-124,-124,106,100,105,97,88,89,
89,59,52,23,18,4,-2,-15,32,21,41,
41,33,13,96,95,84,94,65,45,25,97,
32,41,61,84,61,78,71,105,110,53,77,
42,25,22,5,-9,-28,82,104,71,75,41,
60,81,79,78,70,64,51,47,65,-52,-106,
-126,-124,-124,99,106,77,62,37,66,13,6,
76,96,-12,-2,8,11,44,6,24,23,6,
37,42,76,105,76,54,49,59,77,49,52,
65,57,75,79,78,114,108,17,63,39,25,
32,34,16,74,88,97,97,81,88,66,68,
66,78,84,73,68,57,55,-45,-116,-109,-124,
-124,90,93,32,68,91,106,99,92,89,57,
48,-8,11,19,31,57,25,21,25,40,69,
74,90,28,27,76,18,27,41,75,82,61,
77,65,108,105,104,43,33,62,12,17,51,
26,78,99,88,101,68,81,67,33,49,76,
81,76,57,55,46,40,-83,-114,-118,-120,100,
102,116,99,94,82,88,101,88,84,58,22,
28,6,27,38,61,44,18,58,0,61,71,
35,44,48,7,23,38,67,79,84,62,66,
80,77,83,90,73,-16,46,-48,47,96,83,
85,28,68,87,59,81,72,49,83,75,72,
51,40,50,52,-14,-89,-90,-90,108,114,95,
85,95,76,93,104,98,106,102,9,8,32,
29,33,52,49,37,52,52,53,63,7,10,
10,0,19,55,64,81,78,57,48,40,37,
82,84,81,96,69,76,81,57,62,61,70,
56,85,84,88,77,31,42,53,80,59,64,
56,34,35,-58,-76,-77,108,112,98,93,88,
106,78,85,89,115,104,67,-10,2,22,43,
46,52,34,77,51,36,20,5,20,29,-5,
17,32,54,81,75,73,62,65,37,61,91,
88,103,86,68,14,50,38,37,75,78,69,
76,97,102,56,42,35,50,49,46,61,61,
30,-4,-62,-62,107,108,102,99,106,103,88,
88,100,110,107,97,5,-37,14,35,54,61,
46,66,37,1,34,23,23,0,-14,21,45,
92,82,76,63,49,64,79,56,74,89,32,
18,45,18,39,55,26,70,101,83,99,97,
67,35,59,38,50,54,33,54,50,43,36,
-38,-58,108,77,100,98,92,107,104,92,98,
94,109,110,116,-7,-41,6,31,68,61,66,
35,34,81,43,17,13,-14,8,48,73,87,
80,49,38,67,55,66,103,72,15,34,41,
61,88,59,63,82,110,73,66,57,51,53,
52,76,78,71,81,77,54,17,6,-14,-52,
105,90,101,100,87,106,99,108,105,94,115,
115,110,51,30,65,-2,64,57,59,48,60,
57,62,21,36,-1,40,90,85,71,57,52,
59,64,54,83,67,113,44,46,90,82,72,
70,61,45,72,34,33,38,45,69,69,75,
79,82,79,84,77,64,-13,-23,-54,102,94,
101,105,103,109,101,108,115,112,118,116,111,
115,66,-25,0,59,91,104,41,12,56,51,
90,33,60,89,98,84,77,64,48,71,68,
51,87,67,80,101,54,75,65,55,53,65,
70,71,84,71,57,53,59,55,50,65,68,
76,79,72,46,18,-28,-38,97,107,113,107,
104,108,106,108,114,116,119,118,111,105,112,
71,-31,66,75,69,83,87,22,70,81,-15,
71,78,101,93,99,74,50,67,94,90,78,
60,75,101,84,51,89,62,53,50,72,81,
66,44,67,58,66,61,70,64,71,67,59,
64,56,37,-48,-45,104,104,105,106,106,101,
100,102,100,104,113,114,110,116,106,96,45,
72,114,44,24,64,98,83,90,-16,37,86,
105,106,96,92,80,90,100,92,88,78,72,
67,100,70,67,70,70,86,56,64,57,60,
39,60,70,69,67,71,79,76,78,70,61,
0,-53,-57,95,97,101,99,96,86,72,77,
82,89,96,101,107,119,118,87,90,12,86,
65,78,78,36,49,86,20,-9,73,79,92,
74,85,112,103,87,106,90,77,57,81,96,
79,88,74,62,60,54,65,61,51,65,67,
62,75,74,85,77,76,63,64,63,23,-45,
-103,95,93,82,69,63,56,67,80,88,88,
91,93,99,105,108,103,88,73,-6,67,77,
54,72,73,75,97,15,36,46,75,110,113,
119,113,90,101,94,91,118,104,88,95,105,
91,57,29,66,71,78,85,85,77,62,65,
63,78,80,78,63,47,69,46,-50,-88,79,
75,61,52,56,56,71,86,94,94,93,94,
94,97,101,100,93,116,29,85,91,73,60,
63,77,53,85,26,46,92,123,99,112,87,
92,98,95,74,122,101,125,76,50,122,37,
44,57,111,92,90,96,88,66,12,40,42,
80,71,64,18,39,49,20,-82,65,60,51,
45,47,57,70,81,89,94,96,94,94,91,
86,100,106,120,56,21,50,70,75,71,74,
62,80,42,53,65,75,98,97,107,114,91,
99,93,89,85,113,74,78,52,106,84,-7,
117,53,92,93,101,98,95,24,56,53,73,
65,12,-33,25,14,-40,56,51,53,41,39,
64,77,83,88,91,90,93,92,90,87,91,
106,110,78,40,33,69,78,74,60,54,52,
41,38,68,85,80,101,100,88,95,85,98,
92,68,95,82,73,64,90,119,93,27,69,
78,102,101,108,96,29,39,61,69,66,28,
-74,-71,-32,-24,39,36,44,36,33,65,83,
92,97,95,93,92,91,90,87,89,101,104,
99,56,67,46,79,81,79,80,73,68,47,
51,45,59,66,82,77,76,94,85,71,88,
93,90,109,91,49,92,109,54,37,95,105,
98,100,103,77,72,66,55,71,48,-50,-95,
-79,-62,13,16,26,27,35,67,89,98,100,
101,102,102,97,92,89,88,98,110,100,82,
47,43,59,86,84,101,97,89,96,88,77,
74,84,83,94,98,102,111,113,113,100,62,
105,122,44,101,108,111,41,75,98,115,112,
106,80,65,56,60,75,66,5,-82,-114,-76,
-8,8,20,18,34,68,86,97,101,104,103,
106,104,97,93,91,97,110,113,104,96,52,
49,65,91,91,89,96,91,85,85,96,97,
92,91,101,114,115,109,107,88,81,88,111,
46,86,98,113,49,65,99,107,101,97,69,
-2,57,73,47,57,71,-18,-58,-108,-5,20,
28,33,48,70,86,91,98,106,105,105,106,
102,96,92,91,107,112,101,107,101,89,45,
51,68,78,92,93,92,91,92,74,77,107,
115,119,118,104,85,82,86,68,100,41,87,
86,106,43,93,104,106,86,94,62,-6,51,
66,42,39,34,-13,-98,-97,-1,24,37,49,
69,83,84,80,91,99,103,104,103,101,96,
92,91,104,111,114,103,108,101,91,57,50,
59,70,80,88,84,79,75,93,109,105,117,
107,111,90,94,51,73,97,67,93,84,106,
70,73,98,93,86,77,69,12,62,76,27,
17,20,6,-52,-26,-2,3,27,54,75,82,
77,78,81,90,95,95,96,97,95,90,87,
101,110,110,110,104,98,103,95,80,76,73,
90,94,80,92,106,92,113,114,117,111,115,
112,107,83,48,98,82,102,94,96,90,82,
88,73,83,45,58,43,50,68,28,-45,-29,
18,-49,-101,-4,-10,6,42,69,79,73,72,
78,87,92,92,95,99,97,89,84,107,61,
103,105,107,112,107,104,104,93,90,102,102,
105,98,114,97,116,119,118,110,112,105,105,
99,85,98,105,89,100,89,80,85,83,70,
28,37,54,73,59,32,6,-19,-35,3,-78,
-84,-9,-14,5,37,76,87,70,54,57,73,
90,94,98,99,95,85,79,107,43,71,54,
88,99,106,96,104,102,100,109,112,112,116,
110,115,112,119,116,108,116,110,110,108,110,
98,104,90,99,76,87,85,73,5,52,43,
34,44,45,43,6,26,38,-28,-92,-100,-9,
-2,19,44,79,91,75,51,40,54,74,88,
96,96,91,89,86,94,83,34,51,84,76,
99,86,83,106,99,99,111,105,110,114,113,
111,110,114,110,115,113,111,114,93,110,104,
81,97,86,89,62,11,51,63,47,72,-1,
-17,-4,52,40,1,-36,-60,-68,-9,-1,18,
46,69,81,77,63,56,58,54,70,81,88,
84,79,91,75,74,34,42,78,77,63,79,
65,79,72,107,96,95,104,109,102,106,109,
107,110,108,111,107,103,108,103,101,109,100,
104,95,95,73,49,56,58,28,11,24,49,
-3,-21,-29,-35,-40,-40,-16,-7,9,35,51,
68,73,75,73,73,60,53,63,70,68,72,
95,99,92,69,43,64,75,73,79,63,37,
58,74,80,62,85,64,100,98,104,103,104,
102,103,109,107,105,100,103,101,94,97,95,
87,76,60,65,58,54,40,17,35,39,31,
13,-4,-28,-31,-124,-124,-123,-124,-125,-126,-126,
-127,-127,-127,-127,-127,-127,-127,-127,-127,-126,-99,
-36,-47,-59,-43,-18,6,23,-25,-127,-124,-125,
-125,-124,-124,-124,-124,-124,-124,-124,-124,-124,-124,
-124,-124,-124,-124,-124,-124,-124,-124,-125,-125,-125,
-125,-125,-125,-125,-125,-126,-126,-127,-127,-127,-127,
-127,-127,-122,-122,-122,-123,-125,-126,-126,-127,-126,
-127,-127,-127,-127,-127,-127,-126,-124,-71,-32,-59,
-18,-38,-14,21,33,-37,-102,-126,-125,-125,-124,
-124,-124,-124,-124,-124,-124,-124,-124,-124,-124,-124,
-124,-124,-124,-124,-124,-125,-125,-125,-125,-125,-125,
-125,-125,-125,-126,-126,-127,-127,-127,-127,-127,-127,
-121,-121,-121,-123,-125,-126,-125,-126,-126,-127,-127,
-127,-127,-127,-126,-115,-113,-19,-76,-63,-43,-32,
-26,6,20,-10,25,-125,-125,-125,-124,-124,-124,
-124,-124,-124,-124,-124,-124,-124,-124,-124,-124,-124,
-124,-124,-124,-124,-125,-125,-125,-125,-125,-125,-125,
-125,-125,-126,-127,-127,-127,-127,-127,-127,-121,-121,
-122,-123,-122,-127,-125,-126,-126,-127,-127,-127,-127,
-127,-126,-125,-100,-44,-61,-38,-33,-26,-17,19,
-8,33,-41,-111,-124,-125,-124,-124,-124,-124,-124,
-124,-124,-124,-124,-124,-124,-124,-124,-124,-124,-124,
-124,-124,-125,-125,-125,-125,-125,-125,-125,-125,-125,
-126,-127,-127,-127,-127,-127,-127,-121,-121,-121,-123,
-125,-125,-125,-127,-126,-126,-127,-127,-127,-127,-125,
-125,13,-16,-45,-1,-20,-19,-1,-7,10,3,
15,12,-125,-126,-124,-124,-124,-124,-124,-124,-124,
-124,-124,-124,-124,-124,-124,-124,-124,-124,-124,-125,
-125,-125,-125,-125,-125,-125,-125,-125,-125,-126,-126,
-126,-127,-127,-127,-127,-121,-121,-122,-123,-125,-125,
-125,-119,-126,-126,-126,-127,-127,-126,-122,-122,-3,
-26,-22,-39,16,59,2,4,19,29,-18,-7,
-122,-126,-124,-124,-124,-124,-124,-124,-124,-124,-124,
-124,-124,-124,-124,-124,-124,-124,-124,-124,-125,-125,
-125,-125,-125,-125,-125,-125,-125,-126,-126,-126,-127,
-127,-127,-127,-121,-121,-123,-124,-124,-124,-126,-127,
-83,-126,-126,-126,-125,-126,-118,-21,-4,-16,-10,
48,27,55,10,1,-25,-10,10,-17,-95,-125,
-123,-125,-125,-125,-124,-124,-124,-124,-124,-124,-124,
-124,-124,-124,-124,-124,-124,-124,-125,-125,-125,-125,
-125,-125,-125,-125,-125,-125,-127,-127,-125,-125,-127,
-127,-121,-122,-123,-124,-123,-124,-125,-126,-124,-26,
-128,-126,-125,-106,-76,6,31,8,18,21,29,
24,53,70,78,24,6,14,15,-126,-125,-123,
-125,-125,-124,-124,-124,-124,-124,-125,-125,-124,-124,
-124,-124,-124,-124,-124,-124,-125,-125,-125,-125,-125,
-125,-126,-124,-125,-124,-127,-122,-125,-127,-127,-121,
-121,-123,-123,-124,-125,-124,-125,-126,-127,-70,-125,
-125,-126,-124,27,4,6,-53,-31,38,45,-50,
-45,21,-24,18,-1,-13,-74,-125,-125,-121,-125,
-124,-124,-124,-125,-125,-125,-125,-125,-125,-124,-124,
-124,-124,-124,-125,-125,-125,-125,-125,-127,-126,-111,
-19,-3,6,27,-89,-105,-128,-127,-121,-121,-123,
-123,-123,-124,-124,-124,-126,-126,-126,-116,-127,-126,
-83,49,30,33,7,36,50,2,48,45,46,
30,22,11,15,-17,-116,-113,-118,-121,-124,-124,
-125,-125,-125,-125,-125,-125,-124,-125,-124,-124,-124,
-124,-124,-125,-125,-125,-118,-53,-26,-15,-42,-39,
-39,-46,-36,-85,-122,-127,-122,-122,-122,-122,-123,
-124,-124,-125,-124,-125,-125,-123,-118,-117,-123,38,
30,6,-11,28,3,56,36,49,20,18,29,
6,-1,14,-34,-88,-118,-121,-124,-124,-124,-124,
-125,-125,-125,-125,-125,-125,-124,-124,-124,-124,-123,
-123,-124,-111,-34,-45,-12,-19,7,-3,-17,-23,
-33,-55,-124,-126,-122,-122,-122,-122,-123,-123,-124,
-124,-124,-124,-124,-125,-126,-121,-98,18,44,6,
20,-17,-28,-6,24,-18,26,37,27,-3,-21,
-1,-31,-33,-97,-102,-110,-119,-123,-124,-126,-125,
-125,-125,-125,-120,-124,-124,-124,-123,-126,-121,-117,
-1,-11,-7,3,6,0,-2,22,4,-58,-19,
-127,-126,-122,-122,-123,-123,-123,-123,-123,-124,-124,
-125,-125,-125,-124,-122,-29,11,22,35,-11,3,
-5,-14,9,33,0,13,7,-20,-23,6,-58,
-47,-39,-51,-29,-27,-51,-61,-66,-73,-120,-122,
-118,-96,-127,-126,-122,-122,-121,-67,-24,-10,-4,
6,-10,0,-16,-23,-11,-56,-58,-21,-114,-124,
-122,-122,-123,-123,-114,-123,-125,-120,-126,-124,-124,
-123,-123,-103,-14,6,-1,0,-20,-62,-51,-81,
-29,-47,-17,11,-46,-18,-10,-16,-62,-53,-32,
-25,-26,-36,-48,-37,-42,-18,10,-24,-99,-112,
-112,-109,-58,-72,-34,-42,5,4,47,5,42,
22,3,21,-3,-34,-57,-21,-121,-125,-122,-122,
-122,-124,-123,-123,-121,-120,-124,-67,-79,-111,-110,
-102,18,28,-14,-14,19,-52,6,26,16,-27,
36,-12,-28,-38,-19,-44,-73,-59,-33,-14,-11,
-8,-28,-22,-36,-3,14,-7,-21,-65,-61,-57,
-36,-11,-11,-19,0,39,31,10,8,41,4,
-8,7,15,-44,-10,-122,-127,-122,-122,-123,-124,
-115,-92,-101,-108,-110,-104,-99,-77,-75,-47,-46,
15,9,-11,45,39,-35,-58,-7,14,-6,-13,
-18,-28,-39,-45,-68,-51,-12,-17,-28,-20,-27,
0,-26,-6,4,-28,-33,-54,-46,-65,15,-20,
-8,-3,3,13,22,6,18,63,41,30,-28,
-43,-57,5,-124,-127,-111,-102,-88,-86,-85,-85,
-42,-40,-51,-65,-53,-64,-54,-68,-66,-34,0,
-8,3,54,45,-10,-47,-23,20,-10,-4,-20,
-27,-39,-38,-19,2,-2,18,-35,-37,-35,-4,
-34,-43,-59,-48,-49,-66,11,7,-22,0,21,
27,12,30,29,-14,25,-25,21,-20,14,-8,
-4,-125,-126,-56,-40,-2,-5,-14,-7,-33,-18,
-10,-31,-48,-59,-75,-88,-79,-1,-31,-2,0,
4,47,38,1,-2,0,9,6,-4,-37,-36,
3,-13,-17,-11,12,-18,-49,-40,-1,-39,-25,
-28,-47,-64,-17,11,-5,-16,-7,8,38,60,
45,7,-23,-35,-19,6,-3,-55,-48,-100,-124,
-121,6,27,45,49,38,13,-10,-14,-42,-44,
-54,-26,-25,-54,-40,-6,-20,-20,3,9,-3,
13,-4,-12,-12,-14,15,-26,-34,-48,-33,-22,
-4,-18,-12,-27,-10,-54,-39,0,-26,-17,-38,
-55,-44,-12,-1,-10,-6,5,11,-9,10,39,
41,27,-6,11,2,32,-27,-123,-126,-128,47,
50,39,9,-16,-21,-46,-71,-52,-9,2,32,
25,7,-21,-19,-5,-19,-4,-10,-2,-10,-14,
-4,-14,47,-27,-26,-20,-43,-5,0,-35,-17,
-21,-13,-37,-39,-7,-41,-60,-17,-21,-27,-54,
3,2,-14,-8,-8,-14,0,6,-1,-40,6,
18,16,1,-9,25,-122,-127,-127,69,79,74,
76,43,-58,-78,-65,-48,-26,23,35,30,51,
-5,-11,-6,-7,13,13,-2,1,39,-8,4,
-14,-10,5,-13,-33,14,-8,-40,-6,-16,-12,
6,-75,-24,-14,-23,-18,-18,-20,-35,-8,2,
-10,-20,0,14,-2,25,25,-11,0,-6,-13,
-43,-9,-110,-125,-127,-127,70,79,81,78,69,
46,-22,-58,-36,-14,-4,-3,21,19,15,12,
13,26,42,-18,10,-7,3,30,-37,-6,13,
-39,-19,-17,-22,-29,22,12,-9,-21,-41,-29,
-33,-54,-32,16,-61,-19,-4,10,13,-10,25,
2,19,-1,2,14,41,16,-14,-35,-26,34,
-127,-126,-127,-127,70,65,66,62,62,38,-24,
-62,-41,-12,-10,-8,15,2,27,2,6,23,
32,-4,11,9,1,15,30,0,18,-33,-41,
-14,-36,-35,26,8,-4,-32,-4,-21,27,-34,
-35,-12,-54,-25,12,0,13,13,23,29,30,
-9,-3,18,40,37,19,-3,12,-24,-124,-127,
-127,-127,96,89,81,62,29,-11,-63,-42,-43,
-23,-20,-6,-13,1,11,19,26,8,28,5,
-12,30,10,20,42,19,82,-8,0,21,10,
13,24,19,22,-36,-47,29,36,-7,-24,20,
-6,-14,13,-11,3,-21,35,26,7,29,27,
